STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,ADJUSTMENT,Adjustment,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1977,,17.7765345660956,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1978,,20.0408523913727,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1979,,22.360352918263,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1980,,25.1527049523219,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1981,,28.4679957406573,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1982,,29.6728114182373,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1983,,30.8481395185104,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1984,,31.0087144116759,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1985,,31.5237930269215,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1986,,32.9906863374006,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1987,,35.7638550506356,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1988,,39.0758357303422,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1989,,44.5199590139291,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1990,,49.5441952326163,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1991,,52.7947026104317,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1992,,54.5812535395573,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1993,,55.6530348176419,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1994,,56.7367076707906,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1995,,57.2264531189851,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1996,,57.1540325811809,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1997,,57.3001357180539,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1998,,58.9749448027148,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,1999,,62.1857433836033,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2000,,66.2192293129019,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2001,,70.02790617212,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2002,,74.4162424666547,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2003,,80.0823605366721,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2004,,85.9599171157216,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2005,,92.7986780301738,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2006,,99.2335940209258,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2007,,103.675253668072,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2008,,104.719983686612,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2009,,100.690004466203,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2010,,101.566354062342,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2011,,102.709074731887,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2012,,100.415172762655,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2013,,98.3032505408624,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2014,,98.5124371771383,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2016,,103.956174096668,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2017,,108.446701972943,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2018,,113.64875574566,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2019,,118.556046155743,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2020,,124.857338649038,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2021,,134.800373243803,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2022,,144.493357957805,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2023,,142.45256711717,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2024,,144.880940310939,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,EA17,Euro area (17 countries),A,Annual,HPI,Nominal house price indices,IX,Index,2025,,152.074348102803,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1970,,8.73130122428243,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1971,,9.50061223110507,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1972,,10.534169113252,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1973,,12.3084248495976,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1974,,14.2544323724594,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1975,,15.0696852688906,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1976,,16.3699134405183,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1977,,18.1554056088935,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1978,,20.270679762528,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1979,,22.9000606102342,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1980,,25.4727537961003,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1981,,27.830574609345,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1982,,28.9001584143931,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1983,,30.2694935638137,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1984,,31.334458453876,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1985,,32.7349342220745,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1986,,34.94836710036,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1987,,37.9782413816384,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1988,,41.6256420587002,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1989,,45.9760758994968,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1990,,49.0858944114489,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1991,,50.82014592489,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1992,,51.3047525912049,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1993,,51.7043367450526,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1994,,52.876157929001,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1995,,53.547068932016,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1996,,54.2824268080723,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1997,,55.3775192281616,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1998,,57.1422787089709,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,1999,,59.7033101353634,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,2000,,62.8827854540564,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,2001,,65.9474551656655,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,2002,,69.9526603385781,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,2003,,74.371321404475,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,2004,,79.1400600155869,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,2005,,84.5416940262267,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,2006,,89.723814400387,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,A,Annual,HPI,Nominal house price indices,IX,Index,2007,,93.3455246073267,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
